timestamp,pressure,temperature,altitude,ASMaccelX,ASMaccelY,ASMaccelZ,ASMgyrX,ASMgyrY,ASMgyrZ,ICMaccelX,ICMaccelY,ICMaccelZ,ICMgyrX,ICMgyrY,ICMgyrZ,magX,magY,magZ,ICMtemp,lat,lon,altMSL,altEll,velN,velE,velD,epochTime,satellites,gpsLockType
3383,1001.4438,23.1400,98.7439,-0.0090,0.0100,1.0160,1.0500,-1.4000,-0.0700,-0.1293,0.0575,9.9072,-0.0011,-0.0021,0.0043,17.1000,27.7500,21.7500,26.5590,0.00,0.00,-17000.00,0.00,0,0,0,1615075260,0,0
3408,1001.4438,23.1400,98.7439,-0.0090,0.0100,1.0160,0.8400,-1.4700,-0.0700,-0.0718,0.0287,9.9072,-0.0032,0.0053,0.0117,17.2500,26.7000,22.6500,26.5111,0.00,0.00,-17000.00,0.00,0,0,0,1615075260,0,0
3433,1001.4321,23.1300,98.8424,-0.0090,0.0090,1.0140,0.9100,-1.4000,-0.1400,-0.0814,-0.0096,9.8928,-0.0011,-0.0021,0.0085,15.1500,28.2000,22.2000,26.5111,0.00,0.00,-17000.00,0.00,0,0,0,1615075260,0,0
3459,1001.4321,23.1300,98.8424,-0.0090,0.0080,1.0150,0.9100,-1.3300,-0.1400,-0.0910,0.0144,9.8785,0.0000,0.0000,0.0096,17.2500,27.1500,22.2000,26.5111,0.00,0.00,-17000.00,0.00,0,0,0,1615075260,0,0
3484,1001.4102,23.1400,99.0270,-0.0090,0.0080,1.0160,0.9800,-1.4000,-0.0700,-0.1389,0.1197,9.8833,-0.0043,0.0011,0.0021,16.6500,29.2500,21.7500,26.3194,0.00,0.00,-17000.00,0.00,0,0,0,1615075260,0,0
3509,1001.4102,23.1400,99.0270,-0.0080,0.0080,1.0150,0.9100,-1.4000,-0.0700,-0.1389,0.0335,9.8114,-0.0043,-0.0011,0.0064,16.0500,27.7500,21.7500,26.3674,0.00,0.00,-17000.00,0.00,0,0,0,1615075260,0,0
3534,1001.4189,23.1300,98.9532,-0.0100,0.0110,1.0160,0.9800,-1.4000,0.0000,-0.0958,0.0192,9.9503,-0.0011,-0.0021,0.0064,16.9500,27.9000,22.6500,26.1757,0.00,0.00,-17000.00,0.00,0,0,0,1615075260,0,0
3559,1001.4255,23.1400,98.8978,-0.0090,0.0100,1.0150,0.9800,-1.4000,-0.0700,-0.1293,0.0192,9.9886,0.0000,0.0011,0.0032,16.3500,27.7500,22.0500,26.3194,0.00,0.00,-17000.00,0.00,0,0,0,1615075260,0,0
3584,1001.4255,23.1400,98.8978,-0.0110,0.0090,1.0160,0.9800,-1.4000,-0.1400,-0.1245,0.0048,9.8976,-0.0011,-0.0053,0.0064,16.5000,28.6500,21.4500,26.5111,0.00,0.00,-17000.00,0.00,0,0,0,1615075260,0,0
3609,1001.4431,23.1400,98.7501,-0.0100,0.0060,1.0150,0.9100,-1.6100,-0.1400,-0.1245,0.0048,9.9311,-0.0149,0.0043,0.0053,16.6500,27.0000,21.0000,26.1277,0.00,0.00,-17000.00,0.00,0,0,0,1615075260,0,0
3634,1001.4431,23.1400,98.7501,-0.0080,0.0080,1.0160,1.1200,-1.1900,-0.0700,-0.1532,0.0431,9.9359,0.0043,-0.0053,0.0032,16.0500,28.8000,22.8000,26.3194,0.00,0.00,-17000.00,0.00,0,0,0,1615075260,0,0
3659,1001.4614,23.1400,98.5962,-0.0090,0.0100,1.0150,0.9800,-1.4000,-0.0700,-0.0862,0.0814,9.9599,-0.0064,0.0021,0.0021,16.5000,26.4000,22.2000,26.3674,0.00,0.00,-17000.00,0.00,0,0,0,1615075260,0,0
3684,1001.4502,23.1500,98.6906,-0.0080,0.0100,1.0160,0.8400,-1.6100,-0.0700,-0.1053,0.0287,9.8976,0.0053,-0.0043,0.0032,17.8500,27.3000,21.3000,26.3674,0.00,0.00,-17000.00,0.00,0,0,0,1615075260,0,0
3709,1001.4502,23.1500,98.6906,-0.0090,0.0090,1.0170,0.9800,-1.4700,-0.1400,-0.1149,0.1341,9.9359,-0.0085,0.0000,0.0213,16.0500,28.5000,23.8500,26.1757,0.00,0.00,-17000.00,0.00,0,0,0,1615075260,0,0
3734,1001.4272,23.1400,98.8834,-0.0060,0.0070,1.0160,1.1200,-1.2600,0.0700,-0.1532,-0.1006,10.0461,-0.0074,-0.0021,0.0106,17.1000,29.2500,22.3500,26.3194,0.00,0.00,-17000.00,0.00,0,0,0,1615075260,0,0
3759,1001.4272,23.1400,98.8834,-0.0090,0.0080,1.0140,1.0500,-1.2600,0.2100,-0.1437,0.0335,9.9982,-0.0021,0.0043,0.0138,16.6500,29.2500,22.0500,26.4632,0.00,0.00,-17000.00,0.00,0,0,0,1615075260,0,0
3784,1001.4189,23.1400,98.9532,-0.0100,0.0090,1.0140,0.9100,-1.6100,0.3500,-0.1484,0.0287,10.0030,-0.0021,0.0000,0.0043,16.6500,27.3000,22.8000,26.5590,0.00,0.00,-17000.00,0.00,0,0,0,1615075260,0,0
3809,1001.4189,23.1400,98.9532,-0.0110,0.0120,1.0160,1.1200,-1.2600,0.3500,-0.1293,0.0096,9.8833,-0.0053,0.0011,0.0106,16.5000,27.9000,21.1500,26.1277,0.00,0.00,-17000.00,0.00,0,0,0,1615075260,0,0
3834,1001.4446,23.1500,98.7378,-0.0090,0.0110,1.0160,0.9100,-1.4700,0.0700,-0.1484,0.0814,9.8737,0.0000,-0.0043,0.0043,17.2500,27.9000,22.9500,26.5590,0.00,0.00,-17000.00,0.00,0,0,0,1615075260,0,0
3860,1001.4446,23.1500,98.7378,-0.0080,0.0090,1.0150,0.9800,-1.4000,-0.0700,-0.0910,0.0479,9.9311,-0.0043,0.0021,0.0032,15.6000,27.0000,22.0500,25.7923,0.00,0.00,-17000.00,0.00,0,0,0,1615075260,0,0
3884,1001.4551,23.1500,98.6495,-0.0080,0.0080,1.0160,0.9100,-1.4000,-0.0700,-0.1484,-0.0048,9.9455,0.0000,-0.0021,0.0053,16.5000,28.2000,22.6500,26.5111,0.00,0.00,-17000.00,0.00,0,0,0,1615075260,0,0
3909,1001.4551,23.1500,98.6495,-0.0090,0.0090,1.0150,0.9100,-1.4000,-0.0700,-0.1149,0.0383,10.0173,-0.0043,-0.0021,0.0085,17.4000,28.0500,22.3500,26.6549,0.00,0.00,-17000.00,0.00,0,0,0,1615075260,0,0
3934,1001.4136,23.1500,98.9983,-0.0100,0.0090,1.0150,1.0500,-1.4000,-0.0700,-0.1580,-0.0096,9.9072,-0.0053,0.0011,0.0000,16.6500,28.5000,21.7500,26.5111,0.00,0.00,-17000.00,0.00,0,0,0,1615075260,0,0
3959,1001.4641,23.1500,98.5736,-0.0100,0.0100,1.0150,0.9800,-1.4700,-0.0700,-0.1006,0.0048,9.9695,-0.0053,-0.0021,0.0043,16.5000,27.9000,21.9000,26.3194,0.00,0.00,-17000.00,0.00,0,0,0,1615075260,0,0
3984,1001.4641,23.1500,98.5736,-0.0110,0.0090,1.0160,0.9800,-1.4700,-0.0700,-0.1437,-0.0144,9.9695,-0.0043,0.0000,0.0011,16.5000,27.4500,20.8500,26.3194,0.00,0.00,-17000.00,0.00,0,0,0,1615075260,0,0
4009,1001.4353,23.1500,98.8157,-0.0100,0.0090,1.0150,0.9100,-1.4000,-0.1400,-0.0670,0.0622,9.9886,-0.0032,0.0000,0.0053,17.4000,27.7500,22.0500,26.1757,0.00,0.00,-17000.00,0.00,0,0,0,1615075260,0,0
4034,1001.4353,23.1500,98.8157,-0.0100,0.0080,1.0150,0.9100,-1.4700,-0.1400,-0.1197,-0.0096,9.9647,-0.0053,0.0011,0.0021,16.9500,28.6500,21.1500,26.3674,0.00,0.00,-17000.00,0.00,0,0,0,1615075260,0,0
4059,1001.4060,23.1500,99.0619,-0.0090,0.0090,1.0160,0.9100,-1.4700,-0.0700,-0.1580,0.0383,9.9647,-0.0053,0.0021,0.0032,17.1000,27.3000,22.8000,26.3194,0.00,0.00,-17000.00,0.00,0,0,0,1615075260,0,0
4084,1001.4060,23.1500,99.0619,-0.0080,0.0100,1.0150,0.8400,-1.4700,-0.0700,-0.0862,0.0575,9.9264,-0.0064,0.0000,0.0053,16.5000,29.4000,21.9000,26.5590,0.00,0.00,-17000.00,0.00,0,0,0,1615075260,0,0
4109,1001.4060,23.1500,99.0619,-0.0090,0.0090,1.0150,0.9100,-1.4000,-0.0700,-0.2011,0.0383,9.9311,0.0011,-0.0011,0.0064,17.4000,27.3000,21.7500,26.5111,0.00,0.00,-17000.00,0.00,0,0,0,1615075260,0,0
4134,1001.4429,23.1500,98.7521,-0.0090,0.0100,1.0150,0.9100,-1.4700,-0.0700,-0.0670,-0.0239,9.9695,-0.0032,-0.0032,0.0053,17.4000,27.3000,22.3500,26.5111,0.00,0.00,-17000.00,0.00,0,0,0,1615075260,0,0
4160,1001.4429,23.1500,98.7521,-0.0090,0.0090,1.0150,0.9800,-1.4000,0.0000,-0.1245,0.0144,9.9503,-0.0043,-0.0021,0.0043,16.9500,27.9000,22.2000,26.3674,0.00,0.00,-17000.00,0.00,0,0,0,1615075260,0,0
4184,1001.4292,23.1500,98.8670,-0.0090,0.0080,1.0160,0.9800,-1.4000,-0.0700,-0.1532,0.0287,9.9599,-0.0043,-0.0021,0.0074,17.4000,28.0500,21.3000,26.3674,0.00,0.00,-17000.00,0.00,0,0,0,1615075260,0,0
4211,1001.4292,23.1500,98.8670,-0.0110,0.0080,1.0140,0.9800,-1.4000,-0.0700,-0.1053,0.0000,9.9742,-0.0021,0.0000,0.0074,17.4000,28.0500,22.8000,26.4632,0.00,0.00,-17000.00,0.00,0,0,0,1615075260,0,0
4235,1001.4485,23.1500,98.7049,-0.0100,0.0090,1.0150,0.9800,-1.4000,0.0000,-0.1101,0.0096,9.9599,-0.0032,-0.0011,0.0043,16.3500,28.0500,23.1000,26.5111,0.00,0.00,-17000.00,0.00,0,0,0,1615075260,0,0
4260,1001.4641,23.1500,98.5736,-0.0100,0.0100,1.0160,0.9100,-1.4700,0.0000,-0.1484,-0.0144,9.9503,0.0000,-0.0021,0.0074,16.9500,27.9000,21.9000,26.5111,0.00,0.00,-17000.00,0.00,0,0,0,1615075261,0,0
4285,1001.4641,23.1500,98.5736,-0.0090,0.0090,1.0150,1.0500,-1.4700,-0.0700,-0.1149,0.0431,9.9647,0.0011,-0.0032,0.0128,15.7500,28.2000,21.4500,26.6549,0.00,0.00,-17000.00,0.00,0,0,0,1615075261,0,0
4310,1001.4475,23.1500,98.7131,-0.0090,0.0080,1.0150,0.9800,-1.4700,-0.0700,-0.1532,0.0622,9.9407,-0.0053,-0.0043,0.0074,17.5500,25.9500,21.9000,26.5111,0.00,0.00,-17000.00,0.00,0,0,0,1615075261,0,0
4335,1001.4475,23.1500,98.7131,-0.0080,0.0090,1.0160,0.9100,-1.4700,-0.0700,-0.1389,0.0479,9.9647,-0.0096,-0.0032,0.0032,15.4500,28.2000,22.2000,26.4632,0.00,0.00,-17000.00,0.00,0,0,0,1615075261,0,0
4360,1001.4473,23.1400,98.7152,-0.0100,0.0080,1.0160,0.9100,-1.4000,0.0000,-0.1149,0.0527,9.9695,0.0000,0.0011,0.0106,16.0500,26.5500,21.7500,26.5111,0.00,0.00,-17000.00,0.00,0,0,0,1615075261,0,0
4385,1001.4429,23.1500,98.7521,-0.0090,0.0090,1.0160,0.9800,-1.4000,0.0000,-0.1197,0.0096,9.9695,-0.0032,0.0011,0.0053,16.2000,26.7000,21.1500,26.3674,0.00,0.00,-17000.00,0.00,0,0,0,1615075261,0,0
4410,1001.4429,23.1500,98.7521,-0.0100,0.0100,1.0160,0.9800,-1.4700,-0.0700,-0.1293,0.0144,9.8833,0.0011,0.0000,0.0064,16.3500,27.7500,19.9500,26.5111,0.00,0.00,-17000.00,0.00,0,0,0,1615075261,0,0
4435,1001.4282,23.1500,98.8752,-0.0100,0.0100,1.0150,0.9100,-1.4700,-0.0700,-0.1389,0.0239,9.9503,-0.0032,-0.0032,0.0043,15.7500,27.1500,22.2000,26.5111,0.00,0.00,-17000.00,0.00,0,0,0,1615075261,0,0
4460,1001.4282,23.1500,98.8752,-0.0110,0.0100,1.0160,0.9100,-1.4700,-0.0700,-0.1437,-0.0048,9.9216,0.0021,0.0011,0.0032,16.3500,28.5000,22.0500,26.3674,0.00,0.00,-17000.00,0.00,0,0,0,1615075261,0,0
4485,1001.4292,23.1500,98.8670,-0.0100,0.0090,1.0140,0.9100,-1.4700,-0.1400,-0.1341,0.0287,9.9647,-0.0032,-0.0021,0.0096,16.6500,28.5000,22.3500,26.4632,0.00,0.00,-17000.00,0.00,0,0,0,1615075261,0,0
4510,1001.4331,23.1500,98.8342,-0.0090,0.0090,1.0160,0.8400,-1.4700,-0.0700,-0.1197,0.0335,9.9742,-0.0043,0.0000,0.0011,16.9500,26.7000,22.2000,26.5590,0.00,0.00,-17000.00,0.00,0,0,0,1615075261,0,0
4536,1001.4331,23.1500,98.8342,-0.0100,0.0100,1.0160,0.9100,-1.4000,-0.0700,-0.1580,0.0383,10.0030,-0.0021,0.0011,0.0064,15.4500,25.6500,22.6500,26.3674,0.00,0.00,-17000.00,0.00,0,0,0,1615075261,0,0
4560,1001.4275,23.1400,98.8814,-0.0100,0.0090,1.0150,0.9100,-1.4700,-0.0700,-0.1437,-0.0239,9.8928,-0.0011,0.0000,0.0011,16.2000,27.9000,22.6500,26.4632,0.00,0.00,-17000.00,0.00,0,0,0,1615075261,0,0
4585,1001.4275,23.1400,98.8814,-0.0100,0.0090,1.0160,0.9800,-1.4700,-0.1400,-0.1915,0.0575,10.0078,-0.0074,0.0000,0.0011,17.1000,27.3000,22.8000,26.3674,0.00,0.00,-17000.00,0.00,0,0,0,1615075261,0,0
4610,1001.4333,23.1400,98.8321,-0.0100,0.0100,1.0150,0.9800,-1.4000,-0.0700,-0.1532,-0.0048,9.9551,-0.0021,0.0000,0.0043,15.6000,28.8000,22.3500,26.5590,0.00,0.00,-17000.00,0.00,0,0,0,1615075261,0,0
4635,1001.4504,23.1400,98.6885,-0.0110,0.0100,1.0150,0.9100,-1.3300,-0.0700,-0.1867,0.0144,9.9311,-0.0032,-0.0021,0.0021,18.0000,27.4500,24.0000,26.3674,0.00,0.00,-17000.00,0.00,0,0,0,1615075261,0,0
4660,1001.4504,23.1400,98.6885,-0.0110,0.0090,1.0140,0.9100,-1.4000,-0.1400,-0.1341,0.0431,9.9407,-0.0053,0.0000,0.0053,16.6500,28.5000,22.3500,26.3674,0.00,0.00,-17000.00,0.00,0,0,0,1615075261,0,0
4685,1001.4250,23.1400,98.9019,-0.0100,0.0080,1.0160,0.9800,-1.4000,-0.0700,-0.1245,0.0096,9.9934,-0.0053,-0.0021,0.0053,16.0500,28.8000,20.7000,26.2715,0.00,0.00,-17000.00,0.00,0,0,0,1615075261,0,0
4710,1001.4250,23.1400,98.9019,-0.0100,0.0080,1.0160,0.9100,-1.4700,-0.1400,-0.1724,0.0287,9.9599,-0.0032,-0.0021,0.0117,16.6500,27.3000,23.1000,26.5111,0.00,0.00,-17000.00,0.00,0,0,0,1615075261,0,0
4735,1001.4749,23.1400,98.4833,-0.0090,0.0090,1.0160,0.9100,-1.4700,-0.1400,-0.1341,0.0383,9.9647,-0.0043,-0.0011,0.0074,17.2500,28.9500,21.9000,26.1277,0.00,0.00,-17000.00,0.00,0,0,0,1615075261,0,0
4760,1001.4514,23.1300,98.6803,-0.0100,0.0080,1.0150,0.9100,-1.5400,-0.0700,-0.1293,0.0622,9.9742,-0.0032,0.0000,0.0064,15.6000,27.3000,23.1000,26.4632,0.00,0.00,-17000.00,0.00,0,0,0,1615075261,0,0
4785,1001.4514,23.1300,98.6803,-0.0090,0.0090,1.0150,0.8400,-1.4700,-0.0700,-0.1532,0.0479,9.9216,-0.0064,0.0074,0.0074,16.5000,27.4500,21.4500,26.3674,0.00,0.00,-17000.00,0.00,0,0,0,1615075261,0,0
4810,1001.4482,23.1400,98.7070,-0.0100,0.0100,1.0160,0.9800,-1.5400,-0.0700,-0.1293,0.0287,9.9695,-0.0043,0.0000,0.0032,17.4000,27.7500,22.0500,26.1757,0.00,0.00,-17000.00,0.00,0,0,0,1615075261,0,0
4835,1001.4482,23.1400,98.7070,-0.0100,0.0100,1.0150,0.9100,-1.4700,-0.0700,-0.1532,0.0622,9.9790,-0.0021,-0.0011,0.0032,17.1000,28.0500,22.3500,26.2715,0.00,0.00,-17000.00,0.00,0,0,0,1615075261,0,0
4860,1001.4431,23.1400,98.7501,-0.0100,0.0090,1.0160,0.8400,-1.4000,-0.0700,-0.1389,0.0144,9.9407,0.0011,0.0011,0.0032,16.5000,28.2000,23.2500,26.1757,0.00,0.00,-17000.00,0.00,0,0,0,1615075261,0,0
4885,1001.4307,23.1300,98.8547,-0.0100,0.0080,1.0140,0.9100,-1.4700,-0.0700,-0.1293,0.0192,9.9264,-0.0053,-0.0043,0.0074,16.6500,27.7500,22.8000,26.4632,0.00,0.00,-17000.00,0.00,0,0,0,1615075261,0,0
4910,1001.4307,23.1300,98.8547,-0.0100,0.0080,1.0150,0.9100,-1.5400,-0.1400,-0.0718,-0.0192,9.9264,-0.0096,-0.0021,0.0064,16.9500,27.9000,20.8500,26.4632,0.00,0.00,-17000.00,0.00,0,0,0,1615075261,0,0
4935,1001.4485,23.1400,98.7049,-0.0100,0.0090,1.0160,0.9800,-1.4000,-0.0700,-0.1245,-0.0096,9.9551,-0.0032,0.0032,0.0021,17.1000,26.5500,22.0500,26.3674,0.00,0.00,-17000.00,0.00,0,0,0,1615075261,0,0
4960,1001.4485,23.1400,98.7049,-0.0100,0.0100,1.0150,0.9800,-1.4000,-0.1400,-0.1772,-0.0144,9.9695,0.0021,0.0000,0.0053,16.5000,27.4500,22.2000,26.3674,0.00,0.00,-17000.00,0.00,0,0,0,1615075261,0,0
4985,1001.4517,23.1400,98.6783,-0.0090,0.0100,1.0140,0.9100,-1.4700,-0.0700,-0.1293,0.0383,9.9647,0.0000,0.0021,0.0064,16.2000,27.4500,23.2500,26.5111,0.00,0.00,-17000.00,0.00,0,0,0,1615075261,0,0
5010,1001.4465,23.1400,98.7213,-0.0090,0.0090,1.0160,0.9800,-1.5400,-0.0700,-0.1341,0.0622,9.9934,-0.0032,0.0000,0.0043,16.2000,28.2000,21.9000,26.4632,0.00,0.00,-17000.00,0.00,0,0,0,1615075261,0,0
5059,1001.4739,23.1400,98.4916,-0.0100,0.0090,1.0150,0.9100,-1.4700,0.0000,-0.0766,0.0048,9.9503,0.0000,-0.0021,0.0053,16.3500,28.0500,22.3500,26.5111,0.00,0.00,-17000.00,0.00,0,0,0,1615075261,0,0
5084,1001.4739,23.1400,98.4916,-0.0100,0.0090,1.0160,0.9800,-1.5400,-0.0700,-0.1053,-0.0096,9.9455,-0.0043,-0.0032,0.0074,16.5000,27.4500,21.4500,26.4632,0.00,0.00,-17000.00,0.00,0,0,0,1615075261,0,0
5109,1001.4585,23.1400,98.6208,-0.0090,0.0090,1.0150,0.9100,-1.4700,-0.0700,-0.0958,0.0239,9.9790,0.0000,0.0021,0.0032,17.1000,27.0000,22.3500,26.5111,0.00,0.00,-17000.00,0.00,0,0,0,1615075261,0,0
5134,1001.4055,23.1400,99.0660,-0.0100,0.0080,1.0150,0.9100,-1.4700,-0.1400,-0.1341,0.0383,10.0173,0.0000,-0.0032,0.0000,16.9500,26.7000,21.9000,26.3674,0.00,0.00,-17000.00,0.00,0,0,0,1615075261,0,0
5159,1001.4055,23.1400,99.0660,-0.0100,0.0090,1.0150,0.9100,-1.4700,-0.0700,-0.1053,0.0048,9.9551,-0.0021,0.0011,0.0032,16.6500,28.0500,22.0500,26.5590,0.00,0.00,-17000.00,0.00,0,0,0,1615075261,0,0
5184,1001.4382,23.1400,98.7911,-0.0100,0.0090,1.0150,0.9800,-1.6100,-0.0700,-0.1341,0.0287,9.9599,-0.0053,0.0011,0.0043,18.0000,27.4500,22.2000,26.6549,0.00,0.00,-17000.00,0.00,0,0,0,1615075261,0,0
5209,1001.4382,23.1400,98.7911,-0.0090,0.0100,1.0160,0.9800,-1.4700,-0.0700,-0.1197,0.0622,9.9455,-0.0053,-0.0053,0.0085,17.4000,26.5500,22.8000,26.6549,0.00,0.00,-17000.00,0.00,0,0,0,1615075261,0,0
5234,1001.4895,23.1400,98.3603,-0.0090,0.0090,1.0160,0.9800,-1.4000,-0.1400,-0.1437,-0.0144,9.9599,-0.0032,0.0011,0.0053,16.0500,29.8500,22.0500,26.3674,0.00,0.00,-17000.00,0.00,0,0,0,1615075261,0,0
5259,1001.4399,23.1400,98.7767,-0.0090,0.0090,1.0150,0.9100,-1.4700,-0.0700,-0.1149,0.0622,9.9503,-0.0032,-0.0011,0.0064,16.5000,27.9000,21.9000,26.5590,0.00,0.00,-17000.00,0.00,0,0,0,1615075262,0,0
5284,1001.4399,23.1400,98.7767,-0.0090,0.0080,1.0160,0.9100,-1.5400,-0.0700,-0.1437,0.0718,9.9647,0.0021,-0.0011,0.0043,16.2000,27.9000,22.9500,26.3194,0.00,0.00,-17000.00,0.00,0,0,0,1615075262,0,0
5310,1001.4653,23.1500,98.5634,-0.0100,0.0090,1.0160,0.9100,-1.4700,-0.0700,-0.1484,-0.0048,9.9551,0.0000,-0.0053,0.0064,16.9500,27.4500,21.4500,26.5590,0.00,0.00,-17000.00,0.00,0,0,0,1615075262,0,0
5363,1001.4629,23.1500,98.5839,-0.0100,0.0100,1.0160,0.9800,-1.4700,-0.1400,-0.1197,-0.0192,9.9599,-0.0074,0.0053,0.0053,16.2000,28.6500,22.9500,26.4632,0.00,0.00,-17000.00,0.00,0,0,0,1615075262,0,0
5387,1001.4629,23.1500,98.5839,-0.0100,0.0100,1.0160,0.8400,-1.4700,-0.0700,-0.1149,-0.0096,9.9503,-0.0064,0.0011,0.0053,16.2000,27.9000,21.4500,26.5590,0.00,0.00,-17000.00,0.00,0,0,0,1615075262,0,0
5412,1001.4231,23.1500,98.9183,-0.0100,0.0090,1.0150,0.9100,-1.4000,-0.0700,-0.1580,0.0383,9.9503,-0.0032,0.0000,0.0043,17.4000,27.3000,20.7000,26.0319,0.00,0.00,-17000.00,0.00,0,0,0,1615075262,0,0
5437,1001.4231,23.1500,98.9183,-0.0100,0.0090,1.0150,0.9800,-1.4000,-0.1400,-0.0814,0.0814,9.9742,-0.0064,0.0032,0.0053,16.3500,28.0500,22.8000,26.5111,0.00,0.00,-17000.00,0.00,0,0,0,1615075262,0,0
5462,1001.4841,23.1500,98.4054,-0.0090,0.0100,1.0160,0.9800,-1.4700,-0.0700,-0.1341,0.0575,10.0173,-0.0043,-0.0032,0.0053,17.5500,27.4500,21.1500,26.1757,0.00,0.00,-17000.00,0.00,0,0,0,1615075262,0,0
5487,1001.4641,23.1500,98.5736,-0.0090,0.0090,1.0160,0.9100,-1.4700,-0.0700,-0.1628,-0.0048,9.8833,0.0000,-0.0011,0.0011,16.5000,28.2000,22.2000,26.5111,0.00,0.00,-17000.00,0.00,0,0,0,1615075262,0,0
5512,1001.4641,23.1500,98.5736,-0.0090,0.0100,1.0150,0.9100,-1.4700,-0.0700,-0.1197,0.0192,9.9742,-0.0032,0.0000,0.0074,16.0500,27.3000,21.7500,26.3194,0.00,0.00,-17000.00,0.00,0,0,0,1615075262,0,0
5537,1001.4675,23.1500,98.5449,-0.0100,0.0100,1.0150,0.9100,-1.4700,0.0000,-0.0766,-0.0335,9.9838,-0.0085,-0.0043,0.0074,17.1000,27.7500,21.7500,26.5111,0.00,0.00,-17000.00,0.00,0,0,0,1615075262,0,0
5562,1001.4675,23.1500,98.5449,-0.0100,0.0090,1.0160,0.9800,-1.4000,-0.0700,-0.1820,0.0048,9.9695,-0.0053,-0.0043,0.0085,14.8500,27.0000,22.0500,26.2715,0.00,0.00,-17000.00,0.00,0,0,0,1615075262,0,0
5587,1001.4429,23.1500,98.7521,-0.0110,0.0080,1.0150,0.9800,-1.4700,-0.1400,-0.1245,-0.0287,9.9216,0.0000,-0.0032,0.0064,15.4500,28.6500,21.1500,26.5590,0.00,0.00,-17000.00,0.00,0,0,0,1615075262,0,0
5612,1001.4119,23.1500,99.0127,-0.0120,0.0090,1.0160,0.9800,-1.4700,-0.1400,-0.0958,0.0144,9.9982,0.0021,0.0043,0.0032,15.4500,27.9000,21.1500,26.4632,0.00,0.00,-17000.00,0.00,0,0,0,1615075262,0,0
5637,1001.4119,23.1500,99.0127,-0.0090,0.0090,1.0160,0.9800,-1.4700,-0.1400,-0.1293,0.0814,9.9359,-0.0021,-0.0011,0.0043,16.6500,27.0000,22.8000,26.2715,0.00,0.00,-17000.00,0.00,0,0,0,1615075262,0,0
5662,1001.4485,23.1500,98.7049,-0.0080,0.0100,1.0160,0.9100,-1.4700,-0.1400,-0.1149,0.0431,9.9599,-0.0064,0.0021,0.0053,16.6500,27.0000,21.7500,26.4632,0.00,0.00,-17000.00,0.00,0,0,0,1615075262,0,0
5687,1001.4485,23.1500,98.7049,-0.0080,0.0100,1.0160,0.9100,-1.4700,-0.1400,-0.1437,0.0575,9.9407,0.0043,0.0021,0.0085,17.1000,27.7500,21.7500,26.5111,0.00,0.00,-17000.00,0.00,0,0,0,1615075262,0,0
5712,1001.4133,23.1500,99.0004,-0.0080,0.0080,1.0150,0.8400,-1.5400,-0.0700,-0.1197,0.0431,9.9790,-0.0043,-0.0021,0.0106,17.1000,28.0500,22.0500,26.2715,0.00,0.00,-17000.00,0.00,0,0,0,1615075262,0,0
5737,1001.4783,23.1500,98.4546,-0.0090,0.0090,1.0160,0.9100,-1.4700,-0.0700,-0.1293,0.0000,9.9407,-0.0074,-0.0032,0.0043,16.6500,27.7500,22.3500,26.5111,0.00,0.00,-17000.00,0.00,0,0,0,1615075262,0,0
5762,1001.4783,23.1500,98.4546,-0.0100,0.0090,1.0160,0.9100,-1.4700,-0.0700,-0.1149,-0.0575,9.8976,0.0021,-0.0021,0.0053,16.5000,27.1500,21.1500,26.2715,0.00,0.00,-17000.00,0.00,0,0,0,1615075262,0,0
5787,1001.4927,23.1500,98.3336,-0.0110,0.0100,1.0140,0.9100,-1.4700,-0.0700,-0.1867,0.0479,9.9168,-0.0064,0.0000,0.0074,15.7500,28.2000,22.2000,26.5111,0.00,0.00,-17000.00,0.00,0,0,0,1615075262,0,0
5812,1001.4927,23.1500,98.3336,-0.0110,0.0100,1.0150,0.9100,-1.4700,-0.0700,-0.1197,0.0431,9.9790,-0.0043,0.0000,0.0053,16.9500,27.4500,21.1500,26.5590,0.00,0.00,-17000.00,0.00,0,0,0,1615075262,0,0
5837,1001.4294,23.1500,98.8650,-0.0100,0.0090,1.0160,0.9100,-1.5400,-0.1400,-0.1053,-0.0287,9.9120,-0.0043,-0.0011,0.0032,17.2500,26.7000,21.4500,26.5111,0.00,0.00,-17000.00,0.00,0,0,0,1615075262,0,0
5862,1001.4475,23.1600,98.7131,-0.0090,0.0080,1.0150,0.9800,-1.5400,-0.1400,-0.0527,0.0048,9.9072,0.0021,0.0000,0.0032,16.0500,28.0500,21.0000,26.3674,0.00,0.00,-17000.00,0.00,0,0,0,1615075262,0,0
5887,1001.4475,23.1600,98.7131,-0.0080,0.0070,1.0160,0.9800,-1.4700,-0.1400,-0.0958,-0.0670,9.9647,-0.0021,0.0032,0.0053,17.1000,26.5500,23.4000,26.5590,0.00,0.00,-17000.00,0.00,0,0,0,1615075262,0,0
5912,1001.4622,23.1500,98.5900,-0.0090,0.0080,1.0150,0.9100,-1.5400,-0.0700,-0.1101,0.0335,10.1083,-0.0074,0.0011,0.0064,16.5000,28.2000,21.1500,26.5111,0.00,0.00,-17000.00,0.00,0,0,0,1615075262,0,0
